id_cliente,id_plan,id_dispositivo,id_ubicacion,id_facturacion,id_promocion,id_fecha,id_soporte,id_servicio,id_evento,duracion_llamada,datos_consumidos_gb,minutos_usados,mensajes_enviados,costo_total,ancho_banda
140,602,46,348,927,878,291,972,555,123,56.02,4.93,582,317,116.64,100Mbps
81,981,438,537,771,568,426,671,759,820,35.73,3.82,457,498,207.58,10Mbps
265,239,807,458,220,279,960,78,464,143,32.19,11.58,239,79,104.78,10Mbps
855,347,816,885,376,127,328,616,541,606,39.91,25.55,467,59,294.79,50Mbps
568,294,686,601,943,141,693,61,475,14,42.94,6.16,917,305,118.53,10Mbps
997,452,837,251,133,343,55,91,73,713,16.37,36.57,497,491,57.39,50Mbps
491,292,756,813,390,980,558,159,979,341,51.83,17.41,105,26,294.15,50Mbps
236,415,277,184,263,949,960,132,545,986,2.06,4.6,880,39,180.29,10Mbps
364,778,32,812,859,598,106,750,552,67,11.36,16.81,811,190,254.88,50Mbps
111,47,872,989,349,968,673,340,350,887,57.26,19.62,816,104,47.04,10Mbps
664,260,643,79,521,389,95,250,299,979,16.9,47.99,900,171,23.75,10Mbps
41,737,349,699,525,14,432,3,578,186,32.83,5.7,764,320,113.33,10Mbps
515,388,837,926,91,461,981,589,35,855,58.16,38.64,131,492,104.9,100Mbps
358,998,848,945,898,153,468,699,356,384,3.41,27.86,878,403,274.12,100Mbps
819,543,360,407,515,183,679,277,3,366,34.62,15.94,303,71,88.95,50Mbps
330,629,374,611,185,192,878,665,206,813,49.89,32.24,917,440,99.67,100Mbps
730,589,276,218,67,247,366,597,996,641,6.3,34.31,45,405,287.42,10Mbps
399,408,542,797,803,8,700,445,298,353,43.5,47.18,35,175,137.8,50Mbps
383,761,266,999,609,609,480,760,140,1,11.59,39.35,455,85,85.19,100Mbps
497,759,404,713,412,507,233,190,693,574,16.96,21.98,877,311,17.09,10Mbps
373,329,202,430,826,939,937,854,273,73,46.17,16.69,317,249,42.68,10Mbps
320,914,727,798,559,906,465,92,38,193,14.38,15.06,994,148,228.01,100Mbps
198,505,744,227,665,323,261,203,461,377,19.27,21.86,464,335,252.29,50Mbps
839,952,445,748,361,700,452,453,465,958,16.0,6.13,327,275,140.16,50Mbps
827,770,677,505,475,42,884,510,735,321,22.75,27.24,21,80,94.5,50Mbps
943,468,720,275,625,212,530,117,952,935,41.87,19.82,765,59,165.66,10Mbps
77,688,403,63,276,328,749,255,152,540,20.4,37.62,594,289,218.97,100Mbps
696,977,395,161,807,901,461,793,335,968,42.54,48.28,770,57,117.54,100Mbps
350,463,122,558,57,731,46,690,47,378,41.34,1.09,757,326,44.1,10Mbps
11,365,969,703,65,916,420,13,905,510,35.28,46.62,398,432,180.63,100Mbps
656,194,516,969,499,723,603,301,633,447,22.28,41.91,534,315,236.91,100Mbps
93,59,140,596,216,184,21,414,366,746,51.99,23.96,811,81,221.8,100Mbps
809,247,947,416,196,454,289,245,353,389,51.12,33.67,237,199,126.36,50Mbps
984,412,933,368,146,435,929,926,901,786,10.39,1.58,613,463,64.99,10Mbps
201,698,529,872,835,848,632,620,418,603,2.4,29.16,71,483,289.51,10Mbps
234,784,598,392,865,653,711,365,172,305,58.29,18.82,682,155,299.45,50Mbps
749,288,134,54,523,684,287,899,386,730,33.45,36.33,428,232,49.23,100Mbps
483,744,985,128,670,139,627,8,158,963,13.63,34.28,536,38,211.98,10Mbps
159,962,353,65,310,70,982,159,653,517,50.75,36.65,462,453,231.79,10Mbps
786,129,559,512,531,604,669,286,899,249,49.07,13.42,49,437,235.18,10Mbps
341,145,539,32,164,826,974,555,191,852,25.21,16.82,742,362,297.59,50Mbps
358,748,44,73,172,773,577,198,49,643,46.82,37.21,476,66,199.82,100Mbps
11,419,22,494,339,973,324,579,174,194,6.99,1.52,925,317,187.72,10Mbps
277,797,156,976,137,684,11,758,573,513,54.4,15.23,638,165,115.76,50Mbps
751,885,656,904,166,696,737,556,459,915,17.1,45.23,885,45,254.66,10Mbps
770,65,26,813,856,569,19,966,221,145,29.61,32.96,152,326,201.39,100Mbps
168,281,606,869,73,247,894,580,133,893,17.51,28.76,37,468,252.63,100Mbps
469,373,946,127,86,295,866,648,811,978,33.72,35.04,808,188,150.94,100Mbps
400,737,959,485,763,414,891,101,617,313,58.51,21.21,803,287,11.27,100Mbps
177,450,879,400,415,27,619,927,903,693,30.7,47.6,534,198,255.01,50Mbps
989,824,811,818,564,670,428,371,743,195,59.78,29.11,594,284,53.24,50Mbps
936,749,166,430,537,209,920,178,116,45,47.23,17.19,149,448,36.59,10Mbps
988,419,411,97,608,214,892,484,462,947,24.22,36.5,845,199,58.85,10Mbps
662,100,252,75,7,391,388,737,986,790,56.17,48.24,891,28,171.96,100Mbps
953,868,921,544,756,28,840,352,173,747,4.14,45.2,404,281,132.09,10Mbps
634,799,338,789,880,687,661,916,782,140,24.06,7.07,950,415,40.08,10Mbps
936,464,570,742,959,444,993,940,654,75,19.34,11.62,770,469,270.52,100Mbps
413,163,218,855,931,834,327,781,688,711,39.48,20.62,640,432,127.98,100Mbps
518,477,50,374,818,547,925,833,901,326,18.41,39.72,5,148,65.04,100Mbps
493,908,710,536,675,753,525,275,40,115,18.71,27.5,512,41,157.46,10Mbps
993,18,540,739,865,428,447,456,359,477,7.32,30.46,437,25,68.03,100Mbps
923,713,743,340,291,332,918,196,230,315,44.86,38.03,903,174,57.92,100Mbps
32,692,95,16,396,696,285,962,27,84,56.74,43.73,386,475,297.18,50Mbps
854,306,274,56,285,38,142,369,75,385,13.48,49.25,802,391,269.56,10Mbps
68,118,139,652,149,305,232,209,303,823,11.58,25.05,444,251,83.84,100Mbps
492,986,397,598,895,687,355,202,625,574,47.28,18.77,287,369,261.86,100Mbps
411,528,456,67,897,845,435,457,77,919,7.4,6.26,797,86,299.0,10Mbps
898,62,514,216,367,260,119,113,120,687,33.26,43.79,25,186,180.25,50Mbps
961,74,209,237,920,748,984,938,738,761,14.76,38.38,848,487,299.15,50Mbps
983,13,989,277,879,161,459,649,291,979,54.62,14.89,126,109,186.84,10Mbps
314,275,391,978,146,218,568,901,603,272,50.6,34.04,930,197,209.3,50Mbps
403,16,514,476,446,203,776,851,434,133,54.27,1.28,126,449,230.06,100Mbps
280,561,705,360,644,736,177,566,57,368,37.41,47.94,419,203,97.16,10Mbps
445,549,162,703,886,603,104,623,845,705,9.54,34.58,754,242,289.52,100Mbps
400,669,515,265,258,915,184,663,934,842,19.19,47.04,192,166,117.24,10Mbps
9,796,21,836,192,751,587,847,143,960,5.19,14.9,547,335,183.42,100Mbps
18,662,334,80,913,624,195,790,633,205,44.0,6.96,26,364,26.95,50Mbps
287,7,635,876,296,113,490,677,239,641,15.23,8.84,525,287,84.78,50Mbps
847,769,802,162,490,902,94,694,107,831,35.69,15.04,808,191,43.63,50Mbps
42,996,871,17,462,732,758,284,99,996,4.63,21.88,464,233,157.66,10Mbps
944,780,814,522,875,304,908,965,822,750,51.26,32.83,380,280,123.67,10Mbps
536,333,410,329,933,560,691,307,382,665,55.5,21.78,157,474,25.08,50Mbps
978,132,326,532,337,206,197,682,738,588,58.98,14.17,273,393,235.13,100Mbps
658,220,420,537,926,433,503,331,206,850,31.27,15.19,804,377,218.85,50Mbps
197,882,839,479,6,9,433,229,540,447,44.93,39.42,972,138,221.72,10Mbps
840,895,373,828,216,848,781,276,162,390,37.21,20.25,393,477,235.86,50Mbps
164,642,745,332,260,422,25,405,881,865,6.15,17.66,592,435,29.97,10Mbps
94,841,94,466,899,981,429,881,280,823,10.24,46.72,707,64,280.13,50Mbps
73,788,467,406,680,316,20,824,375,902,50.1,36.5,699,205,247.38,100Mbps
410,202,591,245,900,65,799,359,306,528,23.91,49.81,411,373,129.76,10Mbps
693,203,409,945,401,86,512,585,881,91,27.03,37.69,854,57,276.17,50Mbps
223,915,501,426,169,87,879,899,843,460,52.32,25.95,201,74,89.0,100Mbps
490,860,51,664,173,511,702,568,212,365,4.83,14.18,22,273,272.47,50Mbps
79,656,67,148,457,940,686,760,5,967,36.02,47.1,706,367,285.66,100Mbps
615,209,759,800,51,338,681,263,99,10,40.01,49.82,113,279,67.08,100Mbps
720,867,468,116,709,853,527,481,189,410,35.47,27.13,784,70,155.74,100Mbps
146,824,120,701,818,790,632,530,219,11,51.01,40.92,184,127,65.43,100Mbps
212,698,296,617,423,680,416,900,709,147,20.83,15.48,186,65,127.22,100Mbps
425,738,173,900,44,508,726,312,101,736,33.56,9.35,401,121,53.58,10Mbps
727,280,778,200,489,98,817,371,793,655,28.12,46.71,181,159,34.8,100Mbps
800,289,727,878,612,920,212,995,580,832,27.46,21.14,390,190,67.98,10Mbps
9,617,416,222,52,194,539,88,564,611,55.68,34.36,597,367,87.67,50Mbps
653,300,465,59,122,556,169,323,281,586,17.62,37.91,64,105,201.8,100Mbps
712,638,473,933,346,21,819,741,155,919,6.71,38.5,562,141,16.0,10Mbps
48,863,330,450,815,141,142,955,959,639,33.95,28.08,720,297,204.9,10Mbps
585,447,437,224,688,515,595,5,268,831,19.92,49.28,591,393,129.05,100Mbps
320,774,384,884,98,562,995,478,397,669,4.8,21.35,40,225,171.52,100Mbps
898,218,383,211,690,548,754,130,730,16,56.73,28.71,713,190,40.64,50Mbps
551,269,13,408,55,558,236,45,383,911,35.23,36.25,913,4,163.98,50Mbps
792,528,756,404,832,93,985,320,208,503,28.52,11.57,40,155,200.47,50Mbps
880,489,459,328,549,298,869,233,45,502,19.8,3.22,198,218,148.14,10Mbps
561,39,224,729,600,309,90,953,8,337,17.2,38.9,847,381,24.92,50Mbps
493,657,233,884,822,345,996,920,832,475,49.24,42.62,683,143,284.06,100Mbps
133,800,394,316,537,310,190,520,357,271,55.32,15.37,15,233,28.87,50Mbps
520,681,835,921,875,200,225,49,753,200,46.56,41.45,166,419,115.27,50Mbps
215,980,716,417,382,234,829,625,415,406,53.47,6.76,893,83,80.35,10Mbps
995,95,667,429,93,994,342,7,281,920,48.92,36.16,904,488,150.44,10Mbps
737,991,854,594,334,468,987,137,410,889,1.02,9.25,608,367,43.42,50Mbps
599,780,368,271,223,84,496,653,931,171,15.95,47.35,54,493,38.95,50Mbps
781,354,410,297,584,824,639,776,884,592,55.04,31.7,212,341,299.57,10Mbps
518,796,43,261,424,207,551,724,786,369,37.34,37.59,215,59,293.68,50Mbps
621,279,841,244,148,656,789,696,461,70,2.13,18.9,14,362,156.32,50Mbps
983,797,90,90,304,327,881,850,480,401,23.4,6.96,935,37,52.32,100Mbps
973,77,931,826,775,895,791,233,950,450,14.36,25.43,435,363,124.7,100Mbps
293,285,123,836,461,993,473,502,901,234,24.22,44.92,945,249,18.59,10Mbps
963,388,155,487,606,89,765,983,825,296,12.62,11.64,145,18,87.66,50Mbps
908,704,961,364,467,377,20,480,409,396,2.99,33.15,483,486,20.39,100Mbps
922,497,537,217,631,54,421,371,109,318,53.07,8.29,568,11,125.51,10Mbps
305,237,822,75,84,198,888,931,61,929,18.64,4.06,841,77,221.15,100Mbps
144,858,62,620,567,946,115,832,650,147,7.36,21.5,265,176,116.01,50Mbps
791,203,116,692,644,958,103,984,52,971,28.85,28.08,540,64,231.22,50Mbps
471,775,300,136,806,829,846,668,330,858,39.5,5.27,147,480,194.98,100Mbps
375,767,222,511,367,354,298,341,675,295,44.14,38.94,707,240,121.08,100Mbps
827,536,635,766,607,369,235,130,885,705,18.53,12.47,684,358,116.57,100Mbps
175,901,752,596,145,860,793,890,207,359,48.95,44.89,921,231,259.33,10Mbps
278,542,442,458,614,730,558,199,946,300,31.91,5.74,517,307,233.24,50Mbps
646,429,419,976,739,441,363,424,690,501,1.82,8.94,375,173,267.44,10Mbps
359,2,547,801,925,95,599,721,489,813,56.27,0.51,812,352,181.27,100Mbps
218,187,668,740,124,166,79,381,340,748,13.15,8.09,872,238,198.36,100Mbps
470,538,844,387,710,704,428,748,687,26,7.6,46.48,201,125,178.9,100Mbps
310,458,45,832,400,931,33,916,982,689,58.9,31.83,10,115,13.82,100Mbps
268,58,766,211,615,820,626,265,268,498,2.24,35.76,219,0,127.49,50Mbps
253,115,537,893,52,282,61,845,976,843,5.36,24.06,251,46,130.77,50Mbps
678,541,919,300,589,402,676,394,822,577,34.8,48.87,125,203,155.54,100Mbps
274,464,395,129,301,39,992,194,711,109,37.06,3.15,445,107,205.42,50Mbps
771,801,860,36,573,272,860,763,858,19,58.91,16.21,794,287,63.15,100Mbps
219,707,213,855,771,109,953,495,896,173,43.55,23.6,979,371,120.86,50Mbps
719,409,477,262,156,783,410,8,331,681,42.1,17.38,910,186,105.48,50Mbps
541,927,729,367,167,252,2,991,898,396,47.1,22.0,191,478,87.96,50Mbps
650,198,958,392,311,747,150,649,723,386,50.18,28.61,971,344,227.7,50Mbps
114,743,65,644,809,219,730,171,596,57,41.69,22.09,199,135,119.07,10Mbps
199,388,655,45,994,808,438,85,209,334,59.24,7.94,20,423,36.64,100Mbps
161,2,81,215,2,514,819,86,534,127,44.26,35.01,852,91,67.23,10Mbps
749,539,174,347,591,869,676,888,712,201,13.72,48.72,536,320,54.92,10Mbps
978,823,347,759,30,616,737,118,372,884,39.75,29.5,663,303,226.49,50Mbps
900,640,258,743,929,844,690,927,170,695,29.84,25.1,718,148,215.88,10Mbps
921,867,820,228,636,326,722,834,357,616,31.87,37.71,213,184,186.33,10Mbps
467,754,926,919,296,59,407,813,827,214,51.59,45.52,641,477,292.52,50Mbps
172,223,600,984,676,961,471,570,399,604,42.38,37.98,623,291,253.6,50Mbps
942,83,697,896,414,511,145,455,677,562,19.96,3.48,517,331,179.64,10Mbps
195,839,701,456,780,959,199,322,59,863,56.09,34.81,480,186,107.01,100Mbps
700,983,993,94,733,207,159,627,945,22,3.98,44.63,548,16,145.38,50Mbps
163,395,272,944,285,858,108,44,355,689,13.07,28.72,996,411,95.4,50Mbps
842,935,746,55,162,983,138,766,617,883,12.57,31.27,810,329,186.61,10Mbps
724,80,553,44,1,297,258,476,643,187,27.6,39.86,596,185,228.34,50Mbps
55,379,304,298,691,981,350,489,519,817,6.48,46.98,803,412,211.47,100Mbps
247,964,836,919,535,669,433,473,673,550,43.13,47.7,97,0,23.18,100Mbps
479,433,581,209,212,453,956,373,625,960,0.84,48.46,312,128,123.02,100Mbps
772,283,994,106,800,819,916,996,307,370,8.66,30.58,965,337,144.57,50Mbps
838,500,586,978,728,565,591,550,760,197,4.71,19.48,316,303,176.08,50Mbps
819,171,389,766,237,423,570,79,637,336,44.11,39.2,421,63,115.18,10Mbps
905,221,43,666,520,644,92,398,149,863,16.06,47.26,525,407,51.37,100Mbps
479,961,118,729,101,151,546,850,783,22,3.58,41.37,28,41,38.36,50Mbps
888,591,469,807,418,19,780,4,463,576,43.04,44.23,123,404,72.01,100Mbps
770,222,766,905,829,765,160,478,871,160,27.26,40.17,65,55,107.85,10Mbps
725,685,222,358,81,374,602,572,914,168,32.44,15.32,239,200,124.59,50Mbps
537,714,562,170,416,121,549,328,27,134,51.33,3.7,874,257,242.87,100Mbps
902,961,841,798,328,265,549,574,253,46,40.52,26.17,368,177,127.82,10Mbps
490,454,827,166,456,204,201,649,596,698,35.23,40.23,110,17,32.44,50Mbps
485,897,659,29,507,744,946,811,408,611,8.6,16.97,724,492,68.3,50Mbps
808,389,388,819,693,343,574,264,260,516,22.37,34.74,449,243,291.88,100Mbps
60,812,486,727,275,136,373,466,39,414,24.81,40.35,269,386,16.06,50Mbps
673,400,581,226,458,715,638,623,290,550,47.97,22.5,468,484,44.46,50Mbps
995,877,641,720,249,523,298,953,133,892,20.75,19.49,551,353,263.08,100Mbps
82,661,841,374,277,943,351,502,725,896,35.14,8.14,493,457,267.23,10Mbps
190,66,292,358,907,839,582,6,668,258,10.48,18.59,535,90,287.09,100Mbps
780,228,362,571,916,65,553,202,132,787,34.76,4.35,699,423,129.51,50Mbps
723,670,914,791,349,358,918,551,540,297,20.14,4.58,470,372,279.15,10Mbps
235,668,357,272,653,853,324,164,929,229,11.9,34.49,357,312,145.43,50Mbps
824,931,125,914,894,480,783,263,488,580,48.56,23.96,771,432,200.58,50Mbps
757,554,237,449,441,972,961,835,638,452,27.68,43.24,200,500,87.65,100Mbps
334,625,93,290,661,790,199,188,267,525,4.08,46.21,30,129,296.04,10Mbps
971,914,186,770,888,971,658,962,827,572,12.56,30.34,818,178,268.06,10Mbps
779,325,936,934,288,355,909,649,678,706,43.71,32.36,215,92,135.78,50Mbps
956,711,446,25,728,836,700,796,667,547,44.38,40.97,565,480,121.79,10Mbps
934,708,328,791,301,819,344,932,708,111,23.47,38.74,48,47,112.55,100Mbps
905,27,618,26,809,903,282,242,122,176,56.3,6.98,635,86,204.27,10Mbps
131,621,2,545,881,529,877,283,278,738,6.04,29.2,132,362,92.51,100Mbps
774,117,184,601,160,56,311,230,867,550,31.82,41.65,474,341,232.13,10Mbps
750,911,252,226,783,795,254,87,604,168,48.01,14.19,602,363,222.95,10Mbps
109,834,528,672,146,294,519,108,499,926,13.03,1.27,658,358,251.2,50Mbps
821,32,557,356,895,913,696,819,679,194,17.43,13.77,878,422,168.24,10Mbps
423,15,109,866,444,341,139,348,463,377,13.38,40.64,26,235,127.85,100Mbps
823,676,474,348,998,36,434,40,496,379,29.8,34.46,294,212,120.58,100Mbps
2,70,460,573,521,637,35,479,829,698,19.31,41.68,466,414,43.06,10Mbps
194,449,435,925,79,126,934,761,990,458,23.45,36.92,387,201,287.71,100Mbps
265,975,2,533,148,878,702,1,582,89,56.07,49.65,664,101,173.46,50Mbps
180,192,36,286,196,810,806,175,111,641,51.98,13.86,755,171,216.84,50Mbps
274,975,330,270,601,745,578,526,917,242,12.17,14.51,658,444,49.22,100Mbps
489,14,850,989,935,228,170,452,696,871,47.7,47.85,997,157,233.99,10Mbps
240,261,837,779,51,383,921,327,306,740,41.66,3.69,858,295,100.64,100Mbps
653,607,294,49,446,45,46,293,988,89,56.52,39.46,636,355,83.89,10Mbps
324,254,856,785,370,476,378,360,344,269,11.16,22.13,543,34,67.59,50Mbps
696,857,480,903,216,83,638,762,395,995,48.47,42.12,501,340,92.72,100Mbps
495,228,954,638,115,451,500,76,184,68,5.83,34.43,502,483,38.58,10Mbps
659,368,959,839,865,380,120,696,566,137,1.96,14.11,316,391,73.2,50Mbps
652,146,360,7,254,797,406,498,425,362,22.76,12.47,188,252,263.07,10Mbps
116,356,356,936,732,936,633,854,985,917,32.5,9.34,743,216,249.93,10Mbps
619,267,678,355,702,44,214,333,583,792,33.9,39.95,525,416,111.41,10Mbps
357,251,684,100,971,979,962,271,703,113,50.39,4.47,27,479,290.46,50Mbps
280,698,120,127,685,191,619,564,415,552,2.6,30.0,926,352,48.8,100Mbps
194,181,236,52,355,272,157,293,463,556,53.51,11.49,389,404,190.88,10Mbps
859,889,237,190,842,148,611,640,761,263,7.98,15.35,661,19,28.39,10Mbps
348,748,199,726,349,227,477,117,889,523,30.27,27.76,9,103,107.02,50Mbps
651,383,572,558,668,115,755,957,618,925,47.62,41.41,783,473,94.71,50Mbps
16,592,568,177,270,287,65,858,359,198,51.58,9.99,661,456,95.2,50Mbps
989,739,968,698,54,966,192,656,298,788,23.76,22.01,70,219,215.27,100Mbps
375,878,216,38,993,927,182,110,110,721,10.74,48.95,833,499,272.24,10Mbps
597,65,878,523,650,659,478,723,407,51,35.87,40.99,198,158,120.15,50Mbps
18,369,251,211,144,174,244,434,992,698,27.6,20.62,206,107,68.63,50Mbps
721,788,988,426,756,398,320,383,821,530,13.14,15.7,628,274,68.91,10Mbps
55,141,149,534,851,621,474,34,694,861,59.35,46.45,274,108,262.96,100Mbps
669,803,440,582,230,509,585,180,775,869,27.7,34.71,808,419,257.25,100Mbps
481,444,400,261,411,389,143,384,990,602,43.64,21.06,725,221,32.86,10Mbps
498,205,272,89,342,268,892,841,894,699,19.39,5.26,303,274,51.45,50Mbps
491,840,331,719,437,506,256,577,308,247,7.21,16.98,335,203,243.27,50Mbps
586,709,728,81,412,488,929,186,653,296,9.74,13.28,169,34,289.69,50Mbps
884,876,157,989,954,344,717,346,84,429,6.87,40.76,284,315,44.33,10Mbps
187,276,122,638,588,455,908,54,188,266,21.16,41.19,379,284,58.3,50Mbps
208,773,341,972,225,786,30,909,180,198,46.69,18.69,308,426,269.43,10Mbps
242,351,81,455,920,652,562,124,119,877,18.59,20.59,59,70,70.82,50Mbps
297,413,973,248,570,733,752,539,318,723,58.74,1.35,737,342,139.14,10Mbps
944,284,767,245,93,556,395,141,890,657,17.39,32.99,918,310,12.37,100Mbps
882,885,746,790,641,125,307,899,825,97,51.96,6.98,856,288,181.8,10Mbps
331,955,358,279,604,331,810,169,513,443,2.09,13.31,63,373,36.38,50Mbps
178,273,710,562,487,489,398,217,658,887,9.04,17.19,703,366,293.31,100Mbps
157,129,548,258,274,587,325,228,435,64,15.77,5.08,860,89,54.39,10Mbps
102,672,600,916,518,954,319,13,24,72,17.68,1.62,217,392,78.41,10Mbps
224,329,872,874,288,663,205,636,974,399,44.42,36.31,791,450,102.51,50Mbps
180,680,568,923,987,229,444,932,207,205,25.5,31.24,726,492,249.83,100Mbps
276,649,763,760,576,837,226,336,184,740,15.7,21.39,824,490,53.23,50Mbps
656,124,628,822,298,678,444,308,109,830,57.36,3.03,562,271,47.45,10Mbps
181,322,347,969,619,140,6,991,277,125,25.65,15.39,799,316,175.51,100Mbps
497,150,1,811,379,369,18,923,715,748,19.65,14.09,132,389,108.11,50Mbps
140,916,386,414,984,794,109,492,898,1,20.7,19.84,833,493,64.5,10Mbps
661,548,734,787,392,258,332,12,802,363,57.66,34.85,341,11,140.79,100Mbps
151,236,43,577,420,293,481,804,479,943,9.63,1.41,700,283,240.49,100Mbps
328,248,179,129,916,725,479,154,716,810,49.47,5.9,271,466,252.53,50Mbps
682,200,743,836,776,722,228,625,883,684,52.13,16.53,994,10,260.99,100Mbps
33,456,596,510,742,607,929,606,32,197,39.82,46.57,918,145,247.18,100Mbps
981,883,214,692,523,861,885,596,653,524,14.8,15.55,869,480,174.88,10Mbps
554,872,205,198,32,997,256,795,524,604,15.8,30.68,76,402,50.31,100Mbps
443,727,967,744,185,682,615,500,908,487,59.54,0.6,717,58,249.86,100Mbps
237,533,377,489,497,384,532,402,468,504,39.03,25.55,902,178,243.95,50Mbps
874,225,592,941,84,953,533,345,221,112,23.02,5.29,891,194,129.47,10Mbps
860,847,467,472,491,807,253,137,324,952,1.84,6.33,31,181,299.6,100Mbps
121,238,769,399,182,347,100,410,346,427,2.91,22.05,758,459,119.5,50Mbps
402,529,625,406,691,375,166,780,704,838,46.71,49.63,493,175,189.01,10Mbps
352,929,187,116,77,919,20,416,240,782,26.41,30.27,12,110,281.06,100Mbps
938,992,21,253,457,834,720,442,842,962,54.51,11.61,111,275,163.04,50Mbps
60,411,230,506,229,528,957,253,930,614,19.17,17.56,859,275,272.66,100Mbps
245,953,652,60,398,292,854,979,3,366,50.11,20.28,714,491,211.76,10Mbps
591,514,38,669,251,277,983,5,415,153,45.27,1.49,718,496,291.08,100Mbps
956,688,168,908,538,301,167,168,690,763,18.91,41.61,216,53,299.88,50Mbps
945,966,7,211,513,348,442,133,370,353,15.85,3.97,111,404,214.54,100Mbps
635,231,518,743,615,120,361,878,572,666,8.84,3.09,387,442,298.42,50Mbps
802,194,902,752,887,853,147,277,599,596,54.3,27.92,836,98,266.09,10Mbps
605,919,620,177,62,646,969,841,777,999,5.43,10.95,23,324,293.93,50Mbps
114,281,463,885,713,494,307,679,471,842,53.91,1.72,760,315,269.82,100Mbps
699,340,966,377,234,839,945,890,444,116,30.48,4.13,84,223,213.34,10Mbps
491,914,865,451,682,664,815,471,270,769,18.24,45.89,162,111,234.11,10Mbps
615,876,315,342,844,316,1000,237,322,361,9.44,24.7,29,126,267.5,10Mbps
926,324,709,596,402,866,351,987,672,70,27.38,40.87,937,489,177.4,50Mbps
253,598,391,515,738,651,643,239,515,971,15.3,6.56,929,300,169.65,100Mbps
989,145,914,14,560,745,134,778,384,826,2.28,24.21,92,458,232.79,100Mbps
814,344,695,949,439,647,605,553,138,602,9.88,45.89,257,24,10.51,50Mbps
801,964,866,661,32,963,500,918,203,824,2.1,48.02,366,161,18.81,100Mbps
256,322,992,842,593,951,888,619,341,356,31.37,0.47,824,314,194.2,100Mbps
381,322,965,230,546,884,683,242,384,581,47.79,49.44,853,365,250.2,100Mbps
777,522,321,383,337,29,733,320,394,274,37.59,12.29,668,488,195.61,100Mbps
613,474,888,662,362,251,728,572,521,27,29.67,39.01,544,471,44.61,10Mbps
504,144,406,14,728,706,597,231,359,315,46.4,49.19,49,359,11.55,10Mbps
812,67,101,882,522,156,641,845,428,275,35.53,4.75,360,197,168.74,100Mbps
522,333,911,812,529,313,442,950,243,714,51.66,2.43,791,421,244.64,10Mbps
753,619,152,813,568,178,480,823,944,847,10.44,29.59,820,428,127.82,50Mbps
971,611,46,399,21,540,57,167,627,27,57.93,29.0,850,54,236.66,50Mbps
693,107,436,512,737,278,797,904,212,128,36.92,36.25,273,284,267.78,50Mbps
177,632,941,536,940,444,231,985,52,357,3.21,5.37,481,149,188.84,50Mbps
46,675,171,278,70,38,395,419,95,985,22.9,13.32,415,154,106.98,100Mbps
766,172,285,702,876,833,484,576,347,447,52.88,26.23,548,347,162.92,100Mbps
955,540,230,396,844,562,764,953,437,88,27.13,13.17,923,170,96.38,50Mbps
750,694,25,844,861,642,321,590,496,710,13.83,39.46,986,316,45.16,100Mbps
516,860,788,276,196,944,849,787,639,259,11.42,23.47,897,355,191.54,50Mbps
585,127,305,513,688,450,119,720,675,618,33.93,0.16,554,10,68.04,50Mbps
358,517,562,212,244,885,292,706,881,20,16.92,38.53,431,54,284.38,10Mbps
532,573,603,887,597,319,668,892,895,319,45.38,49.98,507,249,88.34,100Mbps
892,732,730,541,808,930,771,401,482,700,17.88,26.08,361,83,34.42,100Mbps
554,721,651,18,771,984,887,624,729,135,33.01,6.32,302,259,51.52,10Mbps
182,878,746,227,453,371,760,905,377,553,28.16,42.96,246,236,193.82,50Mbps
236,183,812,9,796,793,254,520,668,606,53.08,22.37,833,76,25.66,10Mbps
972,901,308,418,717,444,284,950,45,770,37.37,48.43,40,138,19.02,10Mbps
109,191,626,27,110,978,612,709,16,906,30.72,37.25,629,57,58.64,10Mbps
742,635,868,946,335,154,946,980,268,72,29.52,18.7,787,332,221.87,100Mbps
404,318,105,502,939,75,777,285,968,697,39.52,18.42,815,422,292.69,100Mbps
898,335,80,7,828,691,6,837,902,137,19.48,47.43,155,81,290.33,100Mbps
696,3,529,169,292,88,522,322,495,82,14.82,9.19,50,162,29.7,100Mbps
826,461,105,686,405,822,73,357,214,595,12.53,14.01,657,7,229.07,10Mbps
444,765,598,906,221,420,24,605,603,965,23.61,19.06,24,48,61.7,10Mbps
63,837,368,140,687,778,692,334,122,46,42.65,22.55,260,362,43.46,100Mbps
332,866,27,579,472,379,285,510,668,67,52.29,4.38,849,464,232.57,100Mbps
503,682,333,789,600,42,757,537,99,535,9.52,29.59,933,473,174.86,100Mbps
812,944,464,998,585,830,254,896,417,140,8.93,18.33,657,281,175.74,10Mbps
863,979,534,608,795,806,642,31,213,820,42.44,7.68,178,93,248.84,10Mbps
573,667,898,754,836,745,263,939,914,53,27.49,14.81,165,372,273.22,50Mbps
715,279,735,315,165,754,446,430,585,361,45.95,24.69,910,232,127.65,100Mbps
726,462,525,42,280,951,746,35,515,276,51.38,32.36,93,239,34.06,100Mbps
383,746,816,606,383,381,367,427,155,280,36.42,26.79,668,389,108.87,50Mbps
661,95,657,486,850,383,178,940,456,70,28.23,21.02,988,160,115.93,10Mbps
140,268,160,459,862,880,450,591,109,774,49.89,10.9,44,281,127.85,100Mbps
85,728,704,641,395,36,806,347,135,827,43.8,10.71,439,367,129.52,10Mbps
